fight_id,fight_date,a_fighter_name,b_fighter_name,a_odds,b_odds,chosen_side,chosen_prob,chosen_odds,edge,bet_placed
77acb96700e89c92,2022-09-10,Denis Tiuliulin,Jamie Pickett,2.1,1.769231,b,0.4,1.7692,-0.1652,0
77acb96700e89c92,2022-09-10,Jamie Pickett,Denis Tiuliulin,2.1,1.769231,a,0.3636,2.1,-0.1126,0
7e8fd03e070d0c25,2022-09-10,Nate Diaz,Tony Ferguson,1.666667,2.3,b,0.75,2.3,0.3152,1
7e8fd03e070d0c25,2022-09-10,Tony Ferguson,Nate Diaz,1.666667,2.3,a,0.7317,1.6667,0.1317,1
86d57e8ef2191316,2022-09-10,Darian Weeks,Yohan Lainesse,1.833333,2.0,a,0.5,1.8333,-0.0455,0
86d57e8ef2191316,2022-09-10,Yohan Lainesse,Darian Weeks,1.833333,2.0,a,0.3333,1.8333,-0.2121,0
989b8d362742f40b,2022-09-10,Irene Aldana,Macy Chiasson,1.512821,2.65,b,0.75,2.65,0.3726,1
989b8d362742f40b,2022-09-10,Macy Chiasson,Irene Aldana,1.512821,2.65,a,0.7059,1.5128,0.0449,1
bf334cb4e63f3430,2022-09-10,Jake Collier,Chris Barnett,5.2,1.185185,a,0.4545,5.2,0.2622,1
bf334cb4e63f3430,2022-09-10,Chris Barnett,Jake Collier,5.2,1.185185,b,0.4348,1.1852,-0.409,0
d3e23d7d207d3ccf,2022-09-10,Li Jingliang,Daniel Rodriguez,1.588235,2.45,b,0.8571,2.45,0.449,1
d3e23d7d207d3ccf,2022-09-10,Daniel Rodriguez,Li Jingliang,1.588235,2.45,a,0.8667,1.5882,0.237,1
d869eaea38426f06,2022-09-10,Johnny Walker,Ion Cutelaba,2.55,1.555556,a,0.5,2.55,0.1078,1
d869eaea38426f06,2022-09-10,Ion Cutelaba,Johnny Walker,2.55,1.555556,b,0.5294,1.5556,-0.1134,0
3cbd3565dd631cc4,2022-09-17,Tanner Boser,Rodrigo Nascimento,1.555556,2.55,a,0.5714,1.5556,-0.0714,0
3cbd3565dd631cc4,2022-09-17,Rodrigo Nascimento,Tanner Boser,1.555556,2.55,a,0.6,1.5556,-0.0429,0
46b9acec12a35d37,2022-09-17,Trevin Giles,Louis Cosce,2.75,1.487805,a,0.5556,2.75,0.1919,1
46b9acec12a35d37,2022-09-17,Louis Cosce,Trevin Giles,2.75,1.487805,b,0.5789,1.4878,-0.0932,0
8a044e5400b4318f,2022-09-17,Nikolas Motta,Cameron VanCamp,1.666667,2.3,a,0.5,1.6667,-0.1,0
8a044e5400b4318f,2022-09-17,Cameron VanCamp,Nikolas Motta,1.666667,2.3,b,0.3333,2.3,-0.1014,0
adb78db5ba8ccc0f,2022-09-17,Andre Fili,Bill Algeo,1.740741,2.15,b,0.6,2.15,0.1349,1
adb78db5ba8ccc0f,2022-09-17,Bill Algeo,Andre Fili,1.740741,2.15,a,0.5455,1.7407,-0.029,0
bd06f1c2d7e6c4a0,2022-09-17,Chidi Njokuani,Gregory Rodrigues,1.769231,2.1,a,1.0,1.7692,0.4348,1
bd06f1c2d7e6c4a0,2022-09-17,Gregory Rodrigues,Chidi Njokuani,1.769231,2.1,b,0.8,2.1,0.3238,1
be73f75b52b06f14,2022-09-17,Tony Gravely,Javid Basharat,2.4,1.606061,b,1.0,1.6061,0.3774,1
be73f75b52b06f14,2022-09-17,Javid Basharat,Tony Gravely,2.4,1.606061,a,1.0,2.4,0.5833,1
ce5ebaf8caf8c4a7,2022-09-17,Anthony Hernandez,Marc-Andre Barriault,1.465116,2.85,a,0.6,1.4651,-0.0825,0
ce5ebaf8caf8c4a7,2022-09-17,Marc-Andre Barriault,Anthony Hernandez,1.465116,2.85,b,0.6364,2.85,0.2855,1
d9f5d05b07bae09e,2022-09-17,Mariya Agapova,Gillian Robertson,1.645161,2.35,b,0.5833,2.35,0.1578,1
d9f5d05b07bae09e,2022-09-17,Gillian Robertson,Mariya Agapova,1.645161,2.35,a,0.6,1.6452,-0.0078,0
df370b97ea49e6b4,2022-09-17,Cory Sandhagen,Song Yadong,1.487805,2.75,b,0.8889,2.75,0.5253,1
df370b97ea49e6b4,2022-09-17,Song Yadong,Cory Sandhagen,1.487805,2.75,a,0.8421,1.4878,0.17,1
f521ecde1e96a1bd,2022-09-17,Damon Jackson,Pat Sabatini,2.85,1.465116,b,1.0,1.4651,0.3175,1
f521ecde1e96a1bd,2022-09-17,Pat Sabatini,Damon Jackson,2.85,1.465116,a,0.8889,2.85,0.538,1
330506571d2778b1,2022-10-01,Mike Davis,Viacheslav Borshchev,2.6,1.526316,a,0.6667,2.6,0.2821,1
330506571d2778b1,2022-10-01,Viacheslav Borshchev,Mike Davis,2.6,1.526316,b,0.7143,1.5263,0.0591,1
63f6af6d5f7b82ad,2022-10-01,John Castaneda,Daniel Santos,1.555556,2.55,a,0.6667,1.5556,0.0238,0
63f6af6d5f7b82ad,2022-10-01,Daniel Santos,John Castaneda,1.555556,2.55,b,0.5714,2.55,0.1793,1
6c79db79da9ae874,2022-10-01,Guido Cannetti,Randy Costa,1.357143,3.35,b,0.4,3.35,0.1015,1
6c79db79da9ae874,2022-10-01,Randy Costa,Guido Cannetti,1.357143,3.35,b,0.4118,3.35,0.1133,1
7d0d2cecab358ba1,2022-10-01,Randy Brown,Francisco Trinaldo,3.7,1.307692,b,0.72,1.3077,-0.0447,0
7d0d2cecab358ba1,2022-10-01,Francisco Trinaldo,Randy Brown,3.7,1.307692,a,0.7059,3.7,0.4356,1
8c9ff13791378784,2022-10-01,Krzysztof Jotko,Brendan Allen,2.05,1.8,b,0.7778,1.8,0.2222,1
8c9ff13791378784,2022-10-01,Brendan Allen,Krzysztof Jotko,2.05,1.8,a,0.7895,2.05,0.3017,1
a73e33dfce8fcfd8,2022-10-01,Raoni Barcelos,Trevin Jones,1.384615,3.2,a,0.7143,1.3846,-0.0079,0
a73e33dfce8fcfd8,2022-10-01,Trevin Jones,Raoni Barcelos,1.384615,3.2,b,0.7333,3.2,0.4208,1
d33814971932422a,2022-10-01,Mackenzie Dern,Yan Xiaonan,1.384615,3.2,a,0.7778,1.3846,0.0556,1
d33814971932422a,2022-10-01,Yan Xiaonan,Mackenzie Dern,1.384615,3.2,a,0.7647,1.3846,0.0425,1
de93fda66d203c26,2022-10-01,Ilir Latifi,Aleksei Oleinik,2.65,1.512821,a,0.5714,2.65,0.1941,1
de93fda66d203c26,2022-10-01,Aleksei Oleinik,Ilir Latifi,2.65,1.512821,b,0.5862,1.5128,-0.0748,0
ecc56a86a1eead9d,2022-10-01,Joaquim Silva,Jesse Ronson,2.2,1.714286,a,0.5714,2.2,0.1169,1
ecc56a86a1eead9d,2022-10-01,Jesse Ronson,Joaquim Silva,2.2,1.714286,b,0.6,1.7143,0.0167,0
1af23e7aa71a1d17,2022-10-15,Cub Swanson,Jonathan Martinez,2.9,1.444444,b,0.7,1.4444,0.0077,0
1af23e7aa71a1d17,2022-10-15,Jonathan Martinez,Cub Swanson,2.9,1.444444,a,0.7143,2.9,0.3695,1
59695aae245cca73,2022-10-15,Misha Cirkunov,Alonzo Menifield,2.6,1.526316,b,0.625,1.5263,-0.0302,0
59695aae245cca73,2022-10-15,Alonzo Menifield,Misha Cirkunov,2.6,1.526316,a,0.6471,2.6,0.2624,1
60bd4d2878c85f70,2022-10-15,Piera Rodriguez,Sam Hughes,1.555556,2.55,a,1.0,1.5556,0.3571,1
60bd4d2878c85f70,2022-10-15,Sam Hughes,Piera Rodriguez,1.555556,2.55,b,1.0,2.55,0.6078,1
759c55755d70f7ba,2022-10-15,Jordan Wright,Dusko Todorovic,1.444444,2.9,a,0.4,1.4444,-0.2923,0
759c55755d70f7ba,2022-10-15,Dusko Todorovic,Jordan Wright,1.444444,2.9,a,0.4545,1.4444,-0.2378,0
8252a314c778b8e6,2022-10-15,Mana Martinez,Brandon Davis,1.689655,2.25,a,0.5,1.6897,-0.0918,0
8252a314c778b8e6,2022-10-15,Brandon Davis,Mana Martinez,1.689655,2.25,b,0.6,2.25,0.1556,1
84b04e8d6b251c54,2022-10-15,Mike Jackson,Pete Rodriguez,6.0,1.148148,a,0.5,6.0,0.3333,1
84b04e8d6b251c54,2022-10-15,Pete Rodriguez,Mike Jackson,6.0,1.148148,b,0.4,1.1481,-0.471,0
860050f211b44d10,2022-10-15,Nick Maximov,Jacob Malkoun,1.714286,2.2,a,0.6667,1.7143,0.0833,1
860050f211b44d10,2022-10-15,Jacob Malkoun,Nick Maximov,1.714286,2.2,b,0.5714,2.2,0.1169,1
904cf687d22bb486,2022-10-15,Alexa Grasso,Viviane Araujo,2.8,1.47619,b,0.7143,1.4762,0.0369,1
904cf687d22bb486,2022-10-15,Viviane Araujo,Alexa Grasso,2.8,1.47619,b,0.6842,1.4762,0.0068,0
96d4fe315722d1c1,2022-10-15,Raphael Assuncao,Victor Henry,4.5,1.229885,b,1.0,1.2299,0.1869,1
96d4fe315722d1c1,2022-10-15,Victor Henry,Raphael Assuncao,4.5,1.229885,a,0.6667,4.5,0.4444,1
fac560495e61d34c,2022-10-15,Tatsuro Taira,CJ Vergara,3.3,1.363636,a,1.0,3.3,0.697,1
fac560495e61d34c,2022-10-15,CJ Vergara,Tatsuro Taira,3.3,1.363636,b,1.0,1.3636,0.2667,1
1b204fc28bb023e6,2022-10-22,Armen Petrosyan,AJ Dobson,2.85,1.465116,a,0.5,2.85,0.1491,1
1b204fc28bb023e6,2022-10-22,AJ Dobson,Armen Petrosyan,2.85,1.465116,b,0.6,1.4651,-0.0825,0
1e8c33b1917fe1b7,2022-10-22,Muhammad Mokaev,Malcolm Gordon,1.086957,8.5,a,1.0,1.087,0.08,1
1e8c33b1917fe1b7,2022-10-22,Malcolm Gordon,Muhammad Mokaev,1.086957,8.5,b,1.0,8.5,0.8824,1
1f0d4572e0facbea,2022-10-22,Aljamain Sterling,TJ Dillashaw,2.55,1.555556,a,0.8125,2.55,0.4203,1
1f0d4572e0facbea,2022-10-22,TJ Dillashaw,Aljamain Sterling,2.55,1.555556,b,0.8182,1.5556,0.1753,1
25f3e4fa781c1c8a,2022-10-22,Katlyn Cerminara,Manon Fiorot,1.444444,2.9,b,1.0,2.9,0.6552,1
25f3e4fa781c1c8a,2022-10-22,Manon Fiorot,Katlyn Cerminara,1.444444,2.9,a,1.0,1.4444,0.3077,1
2d36e2c10ee349fe,2022-10-22,Makhmud Muradov,Caio Borralho,1.47619,2.8,b,1.0,2.8,0.6429,1
2d36e2c10ee349fe,2022-10-22,Caio Borralho,Makhmud Muradov,1.47619,2.8,a,1.0,1.4762,0.3226,1
4011cdf1f182804c,2022-10-22,Karol Rosa,Lina Lansberg,4.4,1.235294,a,0.8,4.4,0.5727,1
4011cdf1f182804c,2022-10-22,Lina Lansberg,Karol Rosa,4.4,1.235294,b,0.8182,1.2353,0.0087,0
523815acf1bb2420,2022-10-22,Charles Oliveira,Islam Makhachev,2.75,1.487805,b,0.9167,1.4878,0.2445,1
523815acf1bb2420,2022-10-22,Islam Makhachev,Charles Oliveira,2.75,1.487805,a,0.92,2.75,0.5564,1
5c3c4bcc6c746ca0,2022-10-22,Petr Yan,Sean O'Malley,3.4,1.350877,b,0.875,1.3509,0.1347,1
5c3c4bcc6c746ca0,2022-10-22,Sean O'Malley,Petr Yan,3.4,1.350877,a,0.8824,3.4,0.5882,1
69f39e5d959311b1,2022-10-22,Beneil Dariush,Mateusz Gamrot,3.1,1.4,b,0.8,1.4,0.0857,1
69f39e5d959311b1,2022-10-22,Mateusz Gamrot,Beneil Dariush,3.1,1.4,b,0.7949,1.4,0.0806,1
cea6760d7bfbe19b,2022-10-22,Abubakar Nurmagomedov,Gadzhi Omargadzhiev,1.714286,2.2,a,0.5,1.7143,-0.0833,0
cea6760d7bfbe19b,2022-10-22,Gadzhi Omargadzhiev,Abubakar Nurmagomedov,1.714286,2.2,b,0.6,2.2,0.1455,1
d325a1483d78ae75,2022-10-22,Belal Muhammad,Sean Brady,1.740741,2.15,b,1.0,2.15,0.5349,1
d325a1483d78ae75,2022-10-22,Sean Brady,Belal Muhammad,1.740741,2.15,a,0.9091,1.7407,0.3346,1
f4d8266a42a41dff,2022-10-22,Volkan Oezdemir,Nikita Krylov,2.6,1.526316,b,0.5625,1.5263,-0.0927,0
f4d8266a42a41dff,2022-10-22,Nikita Krylov,Volkan Oezdemir,2.6,1.526316,a,0.5758,2.6,0.1911,1
5dcba156bd13e0c3,2022-10-29,Andrei Arlovski,Marcos Rogerio de Lima,3.0,1.416667,a,0.6286,3.0,0.2952,1
5dcba156bd13e0c3,2022-10-29,Marcos Rogerio de Lima,Andrei Arlovski,3.0,1.416667,b,0.6197,1.4167,-0.0862,0
6a7db3750822d7be,2022-10-29,Josh Fremd,Tresean Gore,2.35,1.645161,a,0.5,2.35,0.0745,1
6a7db3750822d7be,2022-10-29,Tresean Gore,Josh Fremd,2.35,1.645161,a,0.2,2.35,-0.2255,0
86dff1593d8b9a1f,2022-10-29,Chase Hooper,Steve Garcia,1.3125,3.65,a,0.6,1.3125,-0.1619,0
86dff1593d8b9a1f,2022-10-29,Steve Garcia,Chase Hooper,1.3125,3.65,b,0.5455,3.65,0.2715,1
98b7dd0ddc52cffb,2022-10-29,Dustin Jacoby,Khalil Rountree Jr.,2.5,1.571429,a,0.75,2.5,0.35,1
98b7dd0ddc52cffb,2022-10-29,Khalil Rountree Jr.,Dustin Jacoby,2.5,1.571429,b,0.7059,1.5714,0.0695,1
a554a72bb0377213,2022-10-29,Calvin Kattar,Arnold Allen,1.8,2.05,b,1.0,2.05,0.5122,1
a554a72bb0377213,2022-10-29,Arnold Allen,Calvin Kattar,1.8,2.05,a,1.0,1.8,0.4444,1
bf59d9f8bd9536f3,2022-10-29,Tim Means,Max Griffin,2.6,1.526316,a,0.5833,2.6,0.1987,1
bf59d9f8bd9536f3,2022-10-29,Max Griffin,Tim Means,2.6,1.526316,b,0.5714,1.5263,-0.0837,0
d6d141afdd31c3f1,2022-10-29,Joseph Holmes,JunYong Park,1.5,2.7,b,0.6667,2.7,0.2963,1
d6d141afdd31c3f1,2022-10-29,JunYong Park,Joseph Holmes,1.5,2.7,a,0.6923,1.5,0.0256,0
f32d918ee06cb83b,2022-10-29,Phil Hawes,Roman Dolidze,2.55,1.555556,a,0.8,2.55,0.4078,1
f32d918ee06cb83b,2022-10-29,Roman Dolidze,Phil Hawes,2.55,1.555556,a,0.8182,2.55,0.426,1
1535fb6549fa8bab,2022-11-05,Grant Dawson,Mark Madsen,1.5,2.7,a,1.0,1.5,0.3333,1
1535fb6549fa8bab,2022-11-05,Mark Madsen,Grant Dawson,1.5,2.7,b,1.0,2.7,0.6296,1
2664805fde34fb1b,2022-11-05,Darrick Minner,Shayilan Nuerdanbieke,1.243902,4.3,b,0.6667,4.3,0.4341,1
2664805fde34fb1b,2022-11-05,Shayilan Nuerdanbieke,Darrick Minner,1.243902,4.3,a,0.7143,1.2439,-0.0896,0
2ab395e21080b10a,2022-11-05,Mario Bautista,Benito Lopez,4.0,1.273973,a,0.6667,4.0,0.4167,1
2ab395e21080b10a,2022-11-05,Benito Lopez,Mario Bautista,4.0,1.273973,b,0.6923,1.274,-0.0926,0
31cb98ce37fd87dd,2022-11-05,Liudvik Sholinian,Johnny Munoz,3.25,1.377358,b,0.3333,1.3774,-0.3927,0
31cb98ce37fd87dd,2022-11-05,Johnny Munoz,Liudvik Sholinian,3.25,1.377358,a,0.4286,3.25,0.1209,1
3adecfc4727a8d73,2022-11-05,Tagir Ulanbekov,Nate Maness,3.05,1.408163,b,0.75,1.4082,0.0399,1
3adecfc4727a8d73,2022-11-05,Nate Maness,Tagir Ulanbekov,3.05,1.408163,b,0.7143,1.4082,0.0041,0
5475f5b6bad40989,2022-11-05,Polyana Viana,Jinh Yu Frey,1.689655,2.25,a,0.4286,1.6897,-0.1633,0
5475f5b6bad40989,2022-11-05,Jinh Yu Frey,Polyana Viana,1.689655,2.25,b,0.4667,2.25,0.0222,0
71afa8354da2491e,2022-11-05,Miranda Maverick,Shanna Young,7.0,1.117647,a,0.6,7.0,0.4571,1
71afa8354da2491e,2022-11-05,Shanna Young,Miranda Maverick,7.0,1.117647,b,0.6364,1.1176,-0.2584,0
abfc03893551ae73,2022-11-05,Marina Rodriguez,Amanda Lemos,3.05,1.408163,a,0.8571,3.05,0.5293,1
abfc03893551ae73,2022-11-05,Amanda Lemos,Marina Rodriguez,3.05,1.408163,b,0.8,1.4082,0.0899,1
b279559f15ecf29b,2022-11-05,Neil Magny,Daniel Rodriguez,1.869565,1.952381,b,0.875,1.9524,0.3628,1
b279559f15ecf29b,2022-11-05,Daniel Rodriguez,Neil Magny,1.869565,1.952381,a,0.8235,1.8696,0.2886,1
cfca30d3ef3c86b9,2022-11-05,Carlos Candelario,Jake Hadley,1.377358,3.25,a,0.5,1.3774,-0.226,0
cfca30d3ef3c86b9,2022-11-05,Jake Hadley,Carlos Candelario,1.377358,3.25,a,0.3333,1.3774,-0.3927,0
04f32bb0c0d3a8cc,2022-11-12,Israel Adesanya,Alex Pereira,1.47619,2.8,b,1.0,2.8,0.6429,1
04f32bb0c0d3a8cc,2022-11-12,Alex Pereira,Israel Adesanya,1.47619,2.8,a,1.0,1.4762,0.3226,1
09afa6ce4747a1a2,2022-11-12,Frankie Edgar,Chris Gutierrez,1.4,3.1,b,0.8571,3.1,0.5346,1
09afa6ce4747a1a2,2022-11-12,Chris Gutierrez,Frankie Edgar,1.4,3.1,a,0.8667,1.4,0.1524,1
1f922cfe6178e830,2022-11-12,Brad Riddell,Renato Moicano,2.05,1.8,a,0.6667,2.05,0.1789,1
1f922cfe6178e830,2022-11-12,Renato Moicano,Brad Riddell,2.05,1.8,a,0.6296,2.05,0.1418,1
40707ddc9fdea500,2022-11-12,Matt Frevola,Ottman Azaitar,2.4,1.606061,b,1.0,1.6061,0.3774,1
40707ddc9fdea500,2022-11-12,Ottman Azaitar,Matt Frevola,2.4,1.606061,a,0.8,2.4,0.3833,1
65ce9335b93d9c57,2022-11-12,Andre Petroski,Wellington Turman,2.5,1.571429,a,1.0,2.5,0.6,1
65ce9335b93d9c57,2022-11-12,Wellington Turman,Andre Petroski,2.5,1.571429,b,1.0,1.5714,0.3636,1
6f22afbc5f8e0bd3,2022-11-12,Dominick Reyes,Ryan Spann,1.512821,2.65,b,0.75,2.65,0.3726,1
6f22afbc5f8e0bd3,2022-11-12,Ryan Spann,Dominick Reyes,1.512821,2.65,a,0.7647,1.5128,0.1037,1
77c78d0a71b10692,2022-11-12,Dan Hooker,Claudio Puelles,1.645161,2.35,b,0.8333,2.35,0.4078,1
77c78d0a71b10692,2022-11-12,Claudio Puelles,Dan Hooker,1.645161,2.35,a,0.7692,1.6452,0.1614,1
7f93b2f38497caec,2022-11-12,Michael Trizano,SeungWoo Choi,2.6,1.526316,a,0.5,2.6,0.1154,1
7f93b2f38497caec,2022-11-12,SeungWoo Choi,Michael Trizano,2.6,1.526316,b,0.5385,1.5263,-0.1167,0
93da91272d4a7ce3,2022-11-12,Erin Blanchfield,Molly McCann,4.4,1.235294,a,1.0,4.4,0.7727,1
93da91272d4a7ce3,2022-11-12,Molly McCann,Erin Blanchfield,4.4,1.235294,b,1.0,1.2353,0.1905,1
bee95769a221af9a,2022-11-12,Julio Arce,Montel Jackson,2.7,1.5,b,0.7143,1.5,0.0476,1
bee95769a221af9a,2022-11-12,Montel Jackson,Julio Arce,2.7,1.5,a,0.7333,2.7,0.363,1
db026ff6eee4d174,2022-11-12,Carlos Ulberg,Nicolae Negumereanu,2.15,1.740741,b,0.8,1.7407,0.2255,1
db026ff6eee4d174,2022-11-12,Nicolae Negumereanu,Carlos Ulberg,2.15,1.740741,a,0.7273,2.15,0.2622,1
ff2e4b411f695017,2022-11-12,Karolina Kowalkiewicz,Silvana Gomez Juarez,1.909091,1.909091,a,0.4615,1.9091,-0.0623,0
ff2e4b411f695017,2022-11-12,Silvana Gomez Juarez,Karolina Kowalkiewicz,1.909091,1.909091,b,0.4815,1.9091,-0.0423,0
0f2983fe7753403f,2022-11-19,Ricky Turcios,Kevin Natividad,2.65,1.512821,a,0.5,2.65,0.1226,1
0f2983fe7753403f,2022-11-19,Kevin Natividad,Ricky Turcios,2.65,1.512821,b,0.6,1.5128,-0.061,0
110f539523a4b571,2022-11-19,Chase Sherman,Waldo Cortes-Acosta,2.9,1.444444,b,1.0,1.4444,0.3077,1
110f539523a4b571,2022-11-19,Waldo Cortes-Acosta,Chase Sherman,2.9,1.444444,a,1.0,2.9,0.6552,1
144443d4dbf43990,2022-11-19,Jennifer Maia,Maryna Moroz,2.3,1.666667,b,0.6667,1.6667,0.0667,1
144443d4dbf43990,2022-11-19,Maryna Moroz,Jennifer Maia,2.3,1.666667,a,0.6316,2.3,0.1968,1
594435375d641f63,2022-11-19,Vince Morales,Miles Johns,2.5,1.571429,b,0.6,1.5714,-0.0364,0
594435375d641f63,2022-11-19,Miles Johns,Vince Morales,2.5,1.571429,a,0.6364,2.5,0.2364,1
a3696c847ef6c7f9,2022-11-19,Brady Hiestand,Fernie Garcia,1.571429,2.5,a,0.5,1.5714,-0.1364,0
a3696c847ef6c7f9,2022-11-19,Fernie Garcia,Brady Hiestand,1.571429,2.5,b,0.3333,2.5,-0.0667,0
b4cfb34e8224fd77,2022-11-19,Charles Johnson,Zhalgas Zhumagulov,2.4,1.606061,b,0.2,1.6061,-0.4226,0
b4cfb34e8224fd77,2022-11-19,Zhalgas Zhumagulov,Charles Johnson,2.4,1.606061,b,0.3333,1.6061,-0.2893,0
bd064deb3494b41a,2022-11-19,Vanessa Demopoulos,Maria Oliveira,1.909091,1.909091,a,0.6667,1.9091,0.1429,1
bd064deb3494b41a,2022-11-19,Maria Oliveira,Vanessa Demopoulos,1.909091,1.909091,b,0.7143,1.9091,0.1905,1
c317f85a8266313e,2022-11-19,Andre Fialho,Muslim Salikhov,1.952381,1.869565,b,0.7143,1.8696,0.1794,1
c317f85a8266313e,2022-11-19,Muslim Salikhov,Andre Fialho,1.952381,1.869565,a,0.7333,1.9524,0.2211,1
c33257dd0605c7de,2022-11-19,Kennedy Nzechukwu,Ion Cutelaba,1.512821,2.65,a,0.5714,1.5128,-0.0896,0
c33257dd0605c7de,2022-11-19,Ion Cutelaba,Kennedy Nzechukwu,1.512821,2.65,b,0.6,2.65,0.2226,1
d0c01840c72429c6,2022-11-19,Jack Della Maddalena,Danny Roberts,1.142857,6.1,a,1.0,1.1429,0.125,1
d0c01840c72429c6,2022-11-19,Danny Roberts,Jack Della Maddalena,1.142857,6.1,b,1.0,6.1,0.8361,1
0c9faf26efe2cdcc,2022-12-03,Angela Hill,Emily Ducote,1.769231,2.1,b,1.0,2.1,0.5238,1
0c9faf26efe2cdcc,2022-12-03,Emily Ducote,Angela Hill,1.769231,2.1,a,0.6667,1.7692,0.1014,1
2cec230248d7eb97,2022-12-03,Yazmin Jauregui,Istela Nunes,1.285714,3.9,a,1.0,1.2857,0.2222,1
2cec230248d7eb97,2022-12-03,Istela Nunes,Yazmin Jauregui,1.285714,3.9,b,1.0,3.9,0.7436,1
30abc50a2e71c576,2022-12-03,Natan Levy,Genaro Valdez,1.416667,3.0,a,0.5,1.4167,-0.2059,0
30abc50a2e71c576,2022-12-03,Genaro Valdez,Natan Levy,1.416667,3.0,b,0.6,3.0,0.2667,1
5a8f7afc5ea69537,2022-12-03,Matheus Nicolau,Matt Schnell,1.25641,4.2,a,0.8571,1.2564,0.0612,1
5a8f7afc5ea69537,2022-12-03,Matt Schnell,Matheus Nicolau,1.25641,4.2,b,0.8667,4.2,0.6286,1
7bd6969c4ed979f9,2022-12-03,Clay Guida,Scott Holtzman,2.95,1.434783,b,0.5833,1.4348,-0.1136,0
7bd6969c4ed979f9,2022-12-03,Scott Holtzman,Clay Guida,2.95,1.434783,a,0.56,2.95,0.221,1
7fbf09533c59e43f,2022-12-03,Niko Price,Phil Rowe,2.0,1.833333,b,0.6667,1.8333,0.1212,1
7fbf09533c59e43f,2022-12-03,Phil Rowe,Niko Price,2.0,1.833333,a,0.7143,2.0,0.2143,1
92c1d9a6d313cb0c,2022-12-03,Michael Johnson,Marc Diakiese,1.263158,4.1,b,0.5833,4.1,0.3394,1
92c1d9a6d313cb0c,2022-12-03,Marc Diakiese,Michael Johnson,1.263158,4.1,a,0.56,1.2632,-0.2317,0
972e17c1b98fca06,2022-12-03,Tai Tuivasa,Sergei Pavlovich,2.55,1.555556,b,0.8,1.5556,0.1571,1
972e17c1b98fca06,2022-12-03,Sergei Pavlovich,Tai Tuivasa,2.55,1.555556,a,0.8182,2.55,0.426,1
a419e6df765aa755,2022-12-03,Stephen Thompson,Kevin Holland,1.588235,2.45,b,0.6667,2.45,0.2585,1
a419e6df765aa755,2022-12-03,Kevin Holland,Stephen Thompson,1.588235,2.45,b,0.6571,2.45,0.249,1
a71764d5da04e3bc,2022-12-03,Jack Hermansson,Roman Dolidze,1.444444,2.9,b,0.8333,2.9,0.4885,1
a71764d5da04e3bc,2022-12-03,Roman Dolidze,Jack Hermansson,1.444444,2.9,a,0.8462,1.4444,0.1538,1
be977e524ef56aa4,2022-12-03,Darren Elkins,Jonathan Pearce,1.2,5.0,b,0.8,5.0,0.6,1
be977e524ef56aa4,2022-12-03,Jonathan Pearce,Darren Elkins,1.2,5.0,a,0.8182,1.2,-0.0152,0
ca0f0a35a1fcb453,2022-12-03,Eryk Anders,Kyle Daukaus,2.95,1.434783,a,0.4615,2.95,0.1226,1
ca0f0a35a1fcb453,2022-12-03,Kyle Daukaus,Eryk Anders,2.95,1.434783,b,0.4815,1.4348,-0.2155,0
f17813d03fcd8e7a,2022-12-03,Bryan Barberena,Rafael Dos Anjos,1.235294,4.4,b,0.625,4.4,0.3977,1
f17813d03fcd8e7a,2022-12-03,Rafael Dos Anjos,Bryan Barberena,1.235294,4.4,a,0.6308,1.2353,-0.1788,0
11f65de5348e4bc4,2022-12-10,Santiago Ponzinibbio,Alex Morono,1.645161,2.35,b,0.7333,2.35,0.3078,1
11f65de5348e4bc4,2022-12-10,Alex Morono,Santiago Ponzinibbio,1.645161,2.35,a,0.7097,1.6452,0.1018,1
144cd3f62591a5fb,2022-12-10,Paddy Pimblett,Jared Gordon,3.2,1.384615,a,1.0,3.2,0.6875,1
144cd3f62591a5fb,2022-12-10,Jared Gordon,Paddy Pimblett,3.2,1.384615,b,1.0,1.3846,0.2778,1
1779cc4ae925df01,2022-12-10,Jairzinho Rozenstruik,Chris Daukaus,1.606061,2.4,b,0.6667,2.4,0.25,1
1779cc4ae925df01,2022-12-10,Chris Daukaus,Jairzinho Rozenstruik,1.606061,2.4,b,0.619,2.4,0.2024,1
4e9d76ed54f1f352,2022-12-10,Edmen Shahbazyan,Dalcha Lungiambula,1.31746,3.6,a,0.5714,1.3175,-0.1876,0
4e9d76ed54f1f352,2022-12-10,Dalcha Lungiambula,Edmen Shahbazyan,1.31746,3.6,b,0.6,3.6,0.3222,1
a1a5d06b0e7ada62,2022-12-10,Billy Quarantillo,Alexander Hernandez,2.4,1.606061,a,0.6667,2.4,0.25,1
a1a5d06b0e7ada62,2022-12-10,Alexander Hernandez,Billy Quarantillo,2.4,1.606061,b,0.6923,1.6061,0.0697,1
a346180c8b109469,2022-12-10,Chris Curtis,Joaquin Buckley,2.45,1.588235,a,0.75,2.45,0.3418,1
a346180c8b109469,2022-12-10,Joaquin Buckley,Chris Curtis,2.45,1.588235,b,0.7778,1.5882,0.1481,1
ecab8b8b36727b8d,2022-12-10,Darren Till,Dricus Du Plessis,1.512821,2.65,b,1.0,2.65,0.6226,1
ecab8b8b36727b8d,2022-12-10,Dricus Du Plessis,Darren Till,1.512821,2.65,a,1.0,1.5128,0.339,1
